studyno,respondentid,country,jobs,unemployment,income,retirement,housing,healthcare,cntry,year,emprate,foreignpct,netmig,pop,socx
2900,2501475,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501476,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501478,Spain,1,1,0,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501479,Spain,0,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501481,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501482,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501483,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501484,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501485,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501486,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501488,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501490,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501491,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501493,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501494,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501495,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501496,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501497,Spain,1,1,0,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501498,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501499,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501502,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501503,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501506,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501507,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501508,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501509,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501510,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501511,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501512,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501513,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501514,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501515,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501516,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501517,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501518,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501519,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501520,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501521,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501522,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501523,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501524,Spain,0,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501525,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501526,Spain,1,1,0,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501527,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501528,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501529,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501530,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501531,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501532,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501533,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501534,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501535,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501536,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501537,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501538,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501539,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501540,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501541,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501542,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501543,Spain,1,0,0,1,1,0,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501544,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501545,Spain,1,1,0,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501546,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501547,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501548,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501549,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501550,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501551,Spain,1,1,0,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501552,Spain,1,0,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501553,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501554,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501555,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501556,Spain,1,1,0,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501557,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501558,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501560,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501561,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501562,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501563,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501564,Spain,1,1,0,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501565,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501566,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501567,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501568,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501569,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501570,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501572,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501573,Spain,1,1,0,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501574,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501575,Spain,0,1,1,1,0,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501576,Spain,1,1,0,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501577,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501578,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501579,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501580,Spain,0,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501581,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501582,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501583,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501584,Spain,1,1,0,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501585,Spain,1,1,0,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501586,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501587,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501588,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501589,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501590,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501591,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501592,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501593,Spain,1,0,0,0,0,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501594,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501595,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501596,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501597,Spain,0,1,0,1,0,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501598,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501599,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501600,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501601,Spain,0,1,1,1,1,0,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501602,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501603,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501604,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501605,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501606,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501607,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501608,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501609,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501610,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501611,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501612,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501613,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501614,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501615,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501616,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501617,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501618,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501619,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501620,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501621,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501622,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501623,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501624,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501625,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501626,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501627,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501628,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501629,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501630,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501631,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501632,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501634,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501635,Spain,0,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501636,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501637,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501638,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501639,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501640,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501641,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501642,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501643,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501644,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501645,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501646,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501647,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501648,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501649,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501650,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501651,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501652,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501653,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501654,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501655,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501656,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501657,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501658,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501659,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501660,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501661,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501662,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501663,Spain,0,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501664,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501667,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501669,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501670,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501671,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501672,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501673,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501674,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501675,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501676,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501677,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501678,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501679,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501680,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501681,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501682,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501683,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501684,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501685,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501686,Spain,0,1,0,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501687,Spain,1,1,0,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501688,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501689,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501690,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501691,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501692,Spain,0,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501693,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501694,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501695,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501696,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501698,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501699,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501701,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501702,Spain,1,1,0,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501704,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501705,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501706,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501707,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501708,Spain,1,1,0,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501709,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501710,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501711,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501712,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501713,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501714,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501716,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501717,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501718,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501720,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501721,Spain,1,0,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501722,Spain,0,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501723,Spain,1,0,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501724,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501725,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501726,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501727,Spain,1,0,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501728,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501729,Spain,1,0,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501730,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501731,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501732,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501733,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501734,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501736,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501739,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501740,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501741,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501742,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501744,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501745,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501746,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501747,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501748,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501750,Spain,1,1,0,0,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501751,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501752,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501753,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501754,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501755,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501757,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501758,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501760,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501762,Spain,0,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501763,Spain,0,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501764,Spain,0,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501765,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501767,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501769,Spain,0,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501770,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501771,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501772,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501774,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501776,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501777,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501778,Spain,1,1,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
2900,2501779,Spain,0,0,1,1,1,1,724,1996,47.575195,2.5999999,323638,39387000,21.299999
